y_true,y_pred
221.24113,165.83995
226.49129,192.2428
210.12883,229.58124
184.82791,215.42337
98.33858,136.99908
63.091595,102.13109
55.099182,77.88413
107.09472,24.173508
13.010744,71.67707
7.921282,5.6022735
5.562633,13.288753
2.839975,16.759855
5.784493,12.223134
4.539411,3.1822734
4.122996,2.8107607
3.724765,1.2840118
5.778356,1.7208048
15.600524,5.480302
35.98498,112.9486
102.96361,17.935188
151.21783,186.44815
175.8846,147.77219
169.88307,200.10925
142.92021,196.8415
180.78163,141.81314
198.68158,164.82204
177.82762,206.31607
146.88507,176.2208
63.432747,120.85561
47.48245,36.02374
28.385574,69.79915
33.68771,13.33401
17.206142,7.223265
12.08317,3.1368957
12.366958,3.8332224
13.239306,4.091425
4.740321,14.248099
3.059459,11.697331
3.350037,1.6178349
3.348468,1.7570086
2.894883,1.4170253
8.436723,2.9952328
7.471279,78.97608
9.580215,5.685015
16.446095,5.488701
13.704961,75.00085
11.922065,6.5284734
11.238963,8.383656
15.004083,8.559314
11.4959,65.47437
10.050592,44.62003
7.49982,4.9176235
10.290734,2.4573317
13.028013,2.76835
13.315962,3.898299
5.994844,77.68223
7.798623,2.512109
3.191397,43.564148
3.225355,47.391125
3.671777,53.690968
12.735343,3.7429595
11.412316,89.70942
10.74173,4.7822185
8.298536,3.7853613
9.198862,3.647496
15.154164,3.5865245
12.674455,86.98668
20.031462,4.726342
25.078976,5.6459537
32.532757,6.5469747
22.570335,99.32468
27.21615,4.522071
21.497572,71.76528
29.330889,4.142841
20.339466,75.0744
18.342196,3.687316
12.03273,3.0182781
13.447794,3.3708253
6.449114,2.596212
4.82505,3.1848128
3.186586,27.564438
5.404934,2.5440164
4.670192,1.7768748
2.605529,57.89995
3.654539,51.906147
1.636531,59.687828
1.76926,36.171375
0.714696,54.909912
0.916535,45.648945
4.606194,57.102306
5.807284,2.7461934
23.251587,4.1189637
17.91645,115.680374
21.713762,6.445623
16.25557,69.69981
11.503904,4.65372
16.167912,4.813615
12.910089,5.019522
11.889833,3.736919
11.205659,4.432442
7.5969,37.776054
16.40097,3.2486877
14.079923,91.04478
22.579653,5.1452727
20.549091,98.79173
12.445559,5.85163
9.81845,3.374846
7.008069,3.3927565
6.241188,3.3354704
1.343348,54.262703
1.824557,15.707326
2.7019,26.764153
1.060987,34.25137
0.982282,30.802128
0.7118,60.630962
4.204449,59.204594
7.211273,2.575029
6.895871,83.985344
4.228671,68.556366
3.456844,58.83357
4.122576,41.551495
4.631527,54.241917
4.796996,59.4446
3.162152,64.40327
2.85144,56.65602
1.91544,35.721485
3.814097,57.694702
4.95852,69.51613
5.322897,77.20719
5.30226,77.56314
4.997259,71.43763
3.29278,65.20217
2.987054,60.460075
1.460822,62.358204
1.566121,58.37095
1.526226,59.840153
1.681781,62.04064
9.475216,3.0339718
55.283585,5.561057
163.56616,76.04862
196.97754,240.3852
219.18726,235.36346
188.51468,232.54413
173.46086,222.64609
205.60094,174.58563
202.43489,224.15323
219.94327,165.98239
200.3104,169.26508
