y_true,y_pred
221.24113,173.50733541489956
226.49129,209.09946398724608
210.12883,219.67750815774207
184.82791,200.67294522790291
98.33858,134.3041574404862
63.091595,86.57537137032585
55.099182,58.302693660768675
107.09472,38.30275769940249
13.010744,53.707099256829444
7.921282,7.387503389388106
5.562633,7.415285518938765
2.839975,6.622267346193388
5.784493,6.014029295530173
4.539411,4.32550200173759
4.122996,3.8016253155836406
3.724765,3.49930106596093
5.778356,3.991998112496277
15.600524,9.477653771686569
35.98498,25.657974408481625
102.96361,45.73394447541103
151.21783,171.88601810665793
175.8846,159.19611398498628
169.88307,162.14902497762424
142.92021,175.82958276350843
180.78163,152.26627390546545
198.68158,179.43845461135126
177.82762,196.56733526883033
146.88507,162.33517471948474
63.432747,112.54721731667391
47.48245,56.51088454928066
28.385574,45.31537293644869
33.68771,25.027762861326533
17.206142,10.152256623221302
12.08317,5.839875251552936
12.366958,5.432514183861904
13.239306,4.797268190683098
4.740321,4.263060817507651
3.059459,3.6328869815302323
3.350037,3.481222306810567
3.348468,3.012015883618385
2.894883,2.9106935971577808
8.436723,5.2840934679622045
7.471279,28.640337416947265
9.580215,13.820065125274045
16.446095,9.018433393617471
13.704961,9.392156388507708
11.922065,9.540668262318828
11.238963,8.30443966453633
15.004083,7.831321321269967
11.4959,9.17913639060542
10.050592,7.598937053092509
7.49982,7.683020834773758
10.290734,6.189866393984573
13.028013,6.8389580707048045
13.315962,6.773299028586701
5.994844,9.291595119440657
7.798623,6.28701303490326
3.191397,7.4437822558189035
3.225355,6.897235351844413
3.671777,6.769529847651432
12.735343,6.485189366199153
11.412316,6.489938743833932
10.74173,6.386164339833083
8.298536,6.370826372557631
9.198862,6.387387006503226
15.154164,6.486323207015968
12.674455,7.040629985341627
20.031462,6.842062680554639
25.078976,7.408630127950333
32.532757,7.8485262353402865
22.570335,82.58467477835441
27.21615,7.424619197404237
21.497572,9.222908148678293
29.330889,6.807725811747513
20.339466,8.74698336084462
18.342196,7.217346721502735
12.03273,6.988971198257208
13.447794,6.367216491166456
6.449114,7.491221966823386
4.82505,6.537940438798229
3.186586,6.3250127456308745
5.404934,6.050316904865936
4.670192,6.931560842860747
2.605529,6.077924341917604
3.654539,5.887434572509149
1.636531,6.440408508635492
1.76926,5.87381620219218
0.714696,6.260440522734893
0.916535,6.335170473284849
4.606194,6.533028945154858
5.807284,7.692959021148839
23.251587,6.500001369406694
17.91645,92.09850001003751
21.713762,7.259122441989363
16.25557,8.113759234174253
11.503904,7.428162383225962
16.167912,6.844938367599575
12.910089,7.619444817988067
11.889833,6.89265922941889
11.205659,6.815069556424074
7.5969,8.91790179015625
16.40097,6.358135036247762
14.079923,6.500949544102032
22.579653,6.804938468424351
20.549091,7.752876430215757
12.445559,7.358263431080381
9.81845,6.378355544266543
7.008069,7.721389605243981
6.241188,7.705585541805956
1.343348,6.144021218980789
1.824557,7.202574822714494
2.7019,7.125421127189636
1.060987,7.058011236322217
0.982282,6.160851111735544
0.7118,6.714709752170765
4.204449,6.9440171222395035
7.211273,6.281114231694154
6.895871,8.092681539327305
4.228671,7.856393988964259
3.456844,7.04311673729217
4.122576,6.862359472037356
4.631527,6.795153772885793
4.796996,7.716253050993169
3.162152,8.089548203849413
2.85144,7.399261699607497
1.91544,7.525461439019961
3.814097,7.324602036509032
4.95852,7.542727436963117
5.322897,8.018957505502607
5.30226,7.617446075120308
4.997259,7.300694378390366
3.29278,7.237268814059565
2.987054,7.206143879970693
1.460822,7.316075032293307
1.566121,7.147747388129433
1.526226,7.455847197338236
1.681781,7.507565255997225
9.475216,6.772454863062017
55.283585,7.0449105977155435
163.56616,131.39494883397163
196.97754,230.48671767271108
219.18726,201.57903793711967
188.51468,216.92024658001392
173.46086,202.81443054855623
205.60094,189.69467888050104
202.43489,217.2056782510927
219.94327,191.55125234830922
200.3104,187.9159168218109
130.8842,139.65438790868586
115.21863,100.34262156504815
107.57605,81.7959988203495
93.3799,65.36254835953687
65.32629,32.95962807511263
56.700787,10.302249659746089
40.546333,7.878459270407583
3.453611,8.058126041045899
5.998936,7.628243173139882
2.392411,6.127920352630043
2.666666,5.628867808903611
2.386495,4.600901560600854
1.966235,4.265687509925508
11.995869,5.804500023061254
67.63628,20.74774389188354
160.18723,137.6123318702185
208.95546,194.73220392030217
225.95413,200.0272287445233
213.77806,192.80918242869978
220.45467,197.7399795325449
227.85486,212.8694514985376
236.82198,216.2657509301889
237.46724,213.04536239162394
220.70613,200.65210173592823
167.35382,151.74281235522562
146.533,123.84681204742219
142.48557,102.5523497865146
85.56282,97.17561831836676
40.386215,48.18248197308216
17.5462,11.750288040011078
7.558416,9.930907588353621
6.785137,8.780745222404429
5.3666,8.038818887025581
5.267684,7.065395094883315
4.232163,5.893721981415474
2.710056,5.267504570044637
5.853996,5.324625863311507
16.738062,9.214124694865577
80.015144,36.69251052315955
186.78268,160.18974357435783
235.56638,221.31408775605402
