y_true,y_pred
221.24113,183.16554
226.49129,212.68806
210.12883,205.41634
184.82791,188.43425
98.33858,122.89027
63.091595,81.51108
55.099182,50.899933
107.09472,34.10254
13.010744,38.50735
7.921282,6.105915
5.562633,5.0952206
2.839975,4.817864
5.784493,6.491111
4.539411,3.9141595
4.122996,3.073162
3.724765,2.515707
5.778356,2.4233391
15.600524,14.20004
35.98498,52.457355
102.96361,66.81768
151.21783,156.99501
175.8846,164.51933
169.88307,166.51999
142.92021,172.97092
180.78163,156.4609
198.68158,177.51349
177.82762,164.6868
146.88507,152.2274
63.432747,99.63842
47.48245,44.733807
28.385574,35.18331
33.68771,17.836056
17.206142,10.326299
12.08317,5.2226095
12.366958,4.757143
13.239306,4.007248
4.740321,4.2485056
3.059459,2.9669333
3.350037,2.7059445
3.348468,2.7001812
2.894883,3.9179654
8.436723,6.8595996
7.471279,11.73236
9.580215,10.258372
16.446095,10.035426
13.704961,17.249237
11.922065,12.976983
11.238963,12.837765
15.004083,12.180685
11.4959,18.75292
10.050592,6.3906455
7.49982,6.059473
10.290734,5.023164
13.028013,6.134647
13.315962,8.2349
5.994844,9.261977
7.798623,5.3592677
3.191397,5.451244
3.225355,4.738188
3.671777,4.9961305
12.735343,5.1388535
11.412316,23.461754
10.74173,11.018336
8.298536,6.4070873
9.198862,6.105717
15.154164,6.084896
12.674455,23.782509
20.031462,9.2548485
25.078976,33.48134
32.532757,38.9641
22.570335,56.050266
27.21615,12.986994
21.497572,25.657671
29.330889,9.409293
20.339466,30.987906
18.342196,7.304513
12.03273,7.3262362
13.447794,4.892375
6.449114,5.2890973
4.82505,4.0900884
3.186586,4.3945675
5.404934,4.1555667
4.670192,4.064666
2.605529,4.6783876
3.654539,4.0110707
1.636531,4.725441
1.76926,3.7338703
0.714696,4.7266884
0.916535,4.232035
4.606194,5.366579
5.807284,6.639168
23.251587,8.771516
17.91645,63.128967
21.713762,28.533346
16.25557,30.494251
11.503904,12.582144
16.167912,13.398503
12.910089,16.346432
11.889833,8.309625
11.205659,7.4343996
7.5969,6.4392967
16.40097,5.550267
14.079923,17.871473
22.579653,8.531987
20.549091,36.08519
12.445559,17.4225
9.81845,6.400454
7.008069,5.6124897
6.241188,5.303483
1.343348,4.8002114
1.824557,3.8866758
2.7019,4.3705235
1.060987,4.536733
0.982282,4.369896
0.7118,4.73891
4.204449,5.032543
7.211273,6.9336348
6.895871,12.510937
4.228671,9.542992
3.456844,6.026931
4.122576,5.419156
4.631527,6.012047
4.796996,5.8873987
3.162152,6.431765
2.85144,5.584353
1.91544,5.7208357
3.814097,5.8668575
4.95852,7.0816793
5.322897,8.115281
5.30226,7.4349146
4.997259,7.1894884
3.29278,7.1540937
2.987054,6.1910706
1.460822,6.0001364
1.566121,5.5308437
1.526226,5.576913
1.681781,5.6854067
9.475216,5.8335915
55.283585,25.871967
163.56616,139.34238
196.97754,214.82954
219.18726,209.86261
188.51468,204.7694
173.46086,197.19525
205.60094,189.67873
202.43489,204.22475
219.94327,191.37016
200.3104,179.32281
130.8842,128.37653
