y_true,y_pred
221.24113,185.29921
226.49129,215.82983
210.12883,214.6118
184.82791,192.17885
98.33858,124.262054
63.091595,78.476845
55.099182,49.131084
107.09472,38.842564
13.010744,46.28822
7.921282,7.906543
5.562633,6.8090596
2.839975,6.1453753
5.784493,6.891931
4.539411,4.0354924
4.122996,4.6342487
3.724765,3.486614
5.778356,4.084179
15.600524,7.7472415
35.98498,53.39615
102.96361,63.91525
151.21783,165.89665
175.8846,172.73152
169.88307,173.61703
142.92021,163.81593
180.78163,159.56555
198.68158,188.4774
177.82762,186.47887
146.88507,151.0662
63.432747,97.525375
47.48245,48.016754
28.385574,38.263577
33.68771,23.063234
17.206142,12.306287
12.08317,6.0035157
12.366958,5.19299
13.239306,5.022636
4.740321,4.0835567
3.059459,4.050083
3.350037,3.5142853
3.348468,2.2891443
2.894883,2.1253986
8.436723,5.003365
7.471279,13.518114
9.580215,9.564235
16.446095,8.918522
13.704961,13.78878
11.922065,10.4282675
11.238963,8.613546
15.004083,7.953332
11.4959,10.286244
10.050592,7.814036
7.49982,6.2349725
10.290734,5.726084
13.028013,6.8030305
13.315962,8.011932
5.994844,7.486817
7.798623,6.441609
3.191397,6.401606
3.225355,5.937535
3.671777,6.1633844
12.735343,6.4426446
11.412316,13.359169
10.74173,6.7992864
8.298536,6.7213674
9.198862,6.7105937
15.154164,6.1643214
12.674455,9.958699
20.031462,7.132507
25.078976,18.624624
32.532757,19.439077
22.570335,28.943289
27.21615,7.110104
21.497572,11.670865
29.330889,7.6645546
20.339466,13.155531
18.342196,7.1352773
12.03273,6.8698516
13.447794,5.8638372
6.449114,5.52954
4.82505,5.569367
3.186586,5.1982675
5.404934,5.4534717
4.670192,5.0584874
2.605529,5.7581763
3.654539,5.1999474
1.636531,5.2311807
1.76926,4.5204434
0.714696,5.5809045
0.916535,5.2255883
4.606194,5.7798643
5.807284,6.123039
23.251587,6.6766276
17.91645,59.02666
21.713762,9.289071
16.25557,12.093948
11.503904,7.710916
16.167912,10.133468
12.910089,8.745145
11.889833,7.615396
11.205659,6.992793
7.5969,8.437897
16.40097,6.138263
14.079923,11.2742815
22.579653,7.2716537
20.549091,32.771652
12.445559,8.228704
9.81845,6.337378
7.008069,6.256537
6.241188,5.461743
1.343348,5.8143983
1.824557,5.362924
2.7019,5.6742644
1.060987,6.0349
0.982282,5.4348826
0.7118,6.1256547
4.204449,6.2508593
7.211273,6.635573
6.895871,7.589861
4.228671,6.339254
3.456844,6.488353
4.122576,5.8074365
4.631527,6.354623
4.796996,6.759343
3.162152,7.0804205
2.85144,6.657338
1.91544,6.518294
3.814097,6.8830614
4.95852,7.402312
5.322897,7.503775
5.30226,7.4660482
4.997259,7.4206004
3.29278,7.257445
2.987054,6.893246
1.460822,6.7896457
1.566121,6.799377
1.526226,6.9318595
1.681781,7.0060477
9.475216,6.960735
55.283585,12.862197
163.56616,145.24281
196.97754,220.85306
219.18726,212.19853
188.51468,204.09874
173.46086,191.62581
205.60094,194.9221
202.43489,207.35188
219.94327,193.26564
200.3104,192.25212
130.8842,131.04778
115.21863,102.06887
107.57605,84.32201
93.3799,67.55074
65.32629,34.14878
56.700787,11.711453
40.546333,8.58672
3.453611,8.392373
5.998936,6.9979024
2.392411,5.5970435
2.666666,5.7271485
2.386495,4.562445
1.966235,3.5968301
11.995869,5.769282
67.63628,29.259794
160.18723,155.64249
208.95546,211.15392
225.95413,213.64676
213.77806,197.27077
220.45467,204.65735
227.85486,222.3288
236.82198,218.50282
237.46724,213.78856
220.70613,202.49269
167.35382,150.4465
146.533,123.93625
142.48557,101.76395
85.56282,88.47331
40.386215,41.83426
17.5462,12.645344
7.558416,9.633623
6.785137,9.141699
5.3666,7.47984
5.267684,6.6690784
4.232163,5.5466986
2.710056,5.0046268
5.853996,4.7613854
16.738062,13.265013
80.015144,63.36864
186.78268,178.2346
235.56638,237.68532
233.47101,237.42078
222.49294,216.83539
232.233,227.30359
239.57823,243.92157
237.13527,239.55257
239.84508,227.5063
216.99559,215.51314
148.74028,149.47643
111.46867,124.08246
82.95691,89.03823
69.45442,59.181957
33.905422,24.66387
9.39575,10.429037
9.888463,8.142164
6.228018,7.864854
5.008592,8.002156
3.980971,7.017349
3.752441,5.4854503
4.598343,4.8499093
3.039955,6.750314
15.639031,12.196354
67.37592,65.30397
165.3733,168.06403
208.16933,219.18947
228.04756,219.38959
221.37262,212.57893
240.86562,225.96236
242.58376,245.88295
245.17104,237.62074
245.2874,231.82832
224.82741,215.25954
132.0745,143.77641
