y_true,y_pred
221.24113,174.35452
226.49129,205.75288
210.12883,203.53922
184.82791,179.06421
98.33858,137.85391
63.091595,90.61014
55.099182,58.912956
107.09472,34.410236
13.010744,58.216984
7.921282,7.111012
5.562633,8.422718
2.839975,6.2345967
5.784493,7.420255
4.539411,5.240542
4.122996,4.9121623
3.724765,3.7886698
5.778356,4.9487824
15.600524,5.7133794
35.98498,23.02522
102.96361,33.26953
151.21783,155.2418
175.8846,167.41219
169.88307,164.7314
142.92021,179.61876
180.78163,152.72801
198.68158,180.09148
177.82762,171.52586
146.88507,163.40495
63.432747,113.63451
47.48245,54.95982
28.385574,45.526363
33.68771,21.792503
17.206142,8.771478
12.08317,5.5496917
12.366958,5.229136
13.239306,5.243209
4.740321,10.204624
3.059459,6.8397436
3.350037,4.630551
3.348468,2.3326056
2.894883,2.9128563
8.436723,8.109207
7.471279,14.6541605
9.580215,12.302325
16.446095,14.114086
13.704961,11.34189
11.922065,30.587725
11.238963,11.858268
15.004083,7.6075425
11.4959,9.174101
10.050592,7.0099506
7.49982,6.0803795
10.290734,5.9980044
13.028013,9.566061
13.315962,9.380105
5.994844,8.44333
7.798623,6.729333
3.191397,6.5426936
3.225355,7.640316
3.671777,6.3822293
12.735343,5.4557347
11.412316,7.3130393
10.74173,6.4576764
8.298536,8.031115
9.198862,5.666919
15.154164,6.3350515
12.674455,7.7162127
20.031462,6.677488
25.078976,7.8672743
32.532757,6.8878922
22.570335,98.72406
27.21615,12.878344
21.497572,24.844412
29.330889,6.009065
20.339466,11.285175
18.342196,5.7097254
12.03273,8.639819
13.447794,4.640373
6.449114,5.460017
4.82505,4.180941
3.186586,4.488553
5.404934,4.3887906
4.670192,6.5141053
2.605529,8.774466
3.654539,4.913916
1.636531,6.016793
1.76926,5.7276764
0.714696,5.807052
0.916535,4.647035
4.606194,5.0115037
5.807284,9.655409
23.251587,6.4481874
17.91645,6.732312
21.713762,7.103336
16.25557,7.994236
11.503904,8.388048
16.167912,8.728809
12.910089,7.6939273
11.889833,7.2105813
11.205659,6.9878845
7.5969,11.236914
16.40097,6.67158
14.079923,9.200323
22.579653,6.3470244
20.549091,12.837681
12.445559,8.254856
9.81845,24.713736
7.008069,6.9806976
6.241188,5.5313344
1.343348,5.828078
1.824557,5.551268
2.7019,6.456039
1.060987,8.061169
0.982282,3.6544325
0.7118,4.7051463
4.204449,18.989035
7.211273,6.191176
6.895871,7.4104967
4.228671,7.844099
3.456844,8.346781
4.122576,5.7161136
4.631527,5.8905973
4.796996,6.669975
3.162152,7.162111
2.85144,8.526689
1.91544,5.857215
3.814097,4.817428
4.95852,8.581707
5.322897,34.051003
5.30226,15.206069
4.997259,9.243052
3.29278,11.603161
2.987054,5.975762
1.460822,5.144428
1.566121,5.979738
1.526226,9.690246
1.681781,9.65653
9.475216,7.1682334
55.283585,8.1652565
163.56616,118.80108
196.97754,209.95576
219.18726,201.89078
188.51468,200.2166
173.46086,192.5538
205.60094,190.04735
202.43489,205.35619
219.94327,189.36238
200.3104,177.2921
