y_true,y_pred
221.24113,159.92198
226.49129,192.3432
210.12883,191.2339
184.82791,176.47511
98.33858,118.91069
63.091595,82.50783
55.099182,57.017555
107.09472,41.785748
13.010744,43.19385
7.921282,7.6225834
5.562633,7.2743464
2.839975,6.6051984
5.784493,4.8692107
4.539411,4.230623
4.122996,3.4501486
3.724765,3.7626932
5.778356,4.1416645
15.600524,6.2028923
35.98498,24.82154
102.96361,47.71308
151.21783,144.07484
175.8846,163.76987
169.88307,166.16554
142.92021,159.1674
180.78163,150.98904
198.68158,169.89941
177.82762,172.58777
146.88507,148.22592
63.432747,103.60184
47.48245,57.993595
28.385574,46.60774
33.68771,28.71301
17.206142,15.98795
12.08317,5.9876747
12.366958,6.287906
13.239306,5.8559833
4.740321,5.1621985
3.059459,3.43906
3.350037,3.3120441
3.348468,3.5307066
2.894883,3.4372234
8.436723,5.2695413
7.471279,11.390376
9.580215,13.364223
16.446095,12.155801
13.704961,12.217285
11.922065,12.280593
11.238963,12.351788
15.004083,11.958814
11.4959,9.27283
10.050592,7.1113014
7.49982,6.1378465
10.290734,6.02071
13.028013,5.9603496
13.315962,5.964796
5.994844,5.9196773
7.798623,5.8636518
3.191397,5.8764157
3.225355,5.9332337
3.671777,5.8852715
12.735343,5.9150476
11.412316,5.981567
10.74173,6.0255923
8.298536,5.9795156
9.198862,6.0052657
15.154164,6.035705
12.674455,6.022057
20.031462,6.045468
25.078976,6.2162833
32.532757,7.4725695
22.570335,31.237617
27.21615,6.435907
21.497572,7.886639
29.330889,6.5309215
20.339466,9.290318
18.342196,6.517846
12.03273,6.3482556
13.447794,5.921478
6.449114,5.971988
4.82505,5.8827972
3.186586,5.7603154
5.404934,5.8511987
4.670192,5.7501225
2.605529,5.8996444
3.654539,5.859446
1.636531,6.033226
1.76926,5.9043813
0.714696,6.0888524
0.916535,5.9876933
4.606194,6.037308
5.807284,6.0448203
23.251587,6.050423
17.91645,8.172645
21.713762,6.1464763
16.25557,6.0140758
11.503904,5.9838624
16.167912,6.047771
12.910089,5.98574
11.889833,6.0309715
11.205659,5.9561353
7.5969,5.7401023
16.40097,5.827984
14.079923,5.8673515
22.579653,5.9051237
20.549091,6.2848744
12.445559,6.222427
9.81845,5.8933563
7.008069,5.9997587
6.241188,6.1016135
1.343348,6.0484405
1.824557,6.0077033
2.7019,5.993322
1.060987,5.905865
0.982282,5.8824906
0.7118,5.9269853
4.204449,5.914721
7.211273,5.90508
6.895871,5.9648356
4.228671,5.9692464
3.456844,5.992289
4.122576,6.016585
4.631527,6.004826
4.796996,5.921513
3.162152,5.8661847
2.85144,5.850885
1.91544,5.8478336
3.814097,5.8274364
4.95852,5.7689676
5.322897,5.7788815
5.30226,5.782852
4.997259,5.827049
3.29278,5.8229566
2.987054,5.8189025
1.460822,5.820495
1.566121,5.809586
1.526226,5.819014
1.681781,5.812882
9.475216,5.798915
55.283585,5.851442
163.56616,134.81963
196.97754,210.29625
219.18726,210.2534
188.51468,204.1307
173.46086,191.1455
205.60094,185.90079
202.43489,199.35973
219.94327,186.87553
200.3104,178.7743
130.8842,121.04521
115.21863,96.165695
107.57605,80.47357
93.3799,63.4109
65.32629,31.921589
56.700787,10.831885
40.546333,8.025875
3.453611,6.398107
5.998936,4.9802303
2.392411,4.5721755
2.666666,4.346624
2.386495,3.9458413
1.966235,5.118187
11.995869,6.817616
67.63628,30.744888
160.18723,134.00597
208.95546,183.15996
225.95413,190.54173
213.77806,186.06816
220.45467,189.94888
227.85486,200.99327
236.82198,202.25673
237.46724,202.7434
220.70613,190.12965
167.35382,135.48479
146.533,115.42719
142.48557,100.15709
85.56282,83.29233
40.386215,38.039524
17.5462,10.748113
7.558416,7.9659863
