y_true,y_pred
221.24113,178.57445
226.49129,216.59958
210.12883,213.77939
184.82791,198.2561
98.33858,132.62466
63.091595,86.37122
55.099182,55.723732
107.09472,42.003464
13.010744,54.44903
7.921282,7.315749
5.562633,6.6629925
2.839975,5.6124964
5.784493,6.3019743
4.539411,3.7381887
4.122996,4.0503917
3.724765,4.6102414
5.778356,4.408274
15.600524,7.19769
35.98498,35.631226
102.96361,89.56876
151.21783,160.17287
175.8846,169.39372
169.88307,170.84544
142.92021,170.73236
180.78163,158.12415
198.68158,184.89548
177.82762,186.69934
146.88507,161.64622
63.432747,111.10998
47.48245,55.57794
28.385574,40.703953
33.68771,28.181904
17.206142,15.706559
12.08317,4.503502
12.366958,4.7426205
13.239306,4.942891
4.740321,4.6887093
3.059459,4.0063796
3.350037,4.5152235
3.348468,4.781221
2.894883,4.4239993
8.436723,6.249263
7.471279,18.737215
9.580215,25.004704
16.446095,21.93811
13.704961,16.99606
11.922065,16.003862
11.238963,16.501516
15.004083,17.679718
11.4959,14.300045
10.050592,10.862369
7.49982,8.282987
10.290734,7.596633
13.028013,7.9078674
13.315962,8.026725
5.994844,7.9948215
7.798623,7.888304
3.191397,7.9418216
3.225355,7.935416
3.671777,7.952327
12.735343,7.94886
11.412316,7.92138
10.74173,7.826181
8.298536,7.8651237
9.198862,7.8266745
15.154164,7.833852
12.674455,7.942604
20.031462,7.9620333
25.078976,8.3126955
32.532757,8.988275
22.570335,17.138664
27.21615,8.54755
21.497572,9.398694
29.330889,8.503234
20.339466,9.614439
18.342196,8.525689
12.03273,8.518715
13.447794,8.009634
6.449114,8.045078
4.82505,7.9683285
3.186586,7.8453274
5.404934,7.8200088
4.670192,7.6440525
2.605529,7.6896524
3.654539,7.705616
1.636531,7.6863613
1.76926,7.4747458
0.714696,7.66632
0.916535,7.669084
4.606194,7.6889386
5.807284,7.6139994
23.251587,7.6746726
17.91645,10.823391
21.713762,7.9279795
16.25557,8.26678
11.503904,7.999004
16.167912,7.8303013
12.910089,8.319372
11.889833,8.249687
11.205659,8.189385
7.5969,8.209701
16.40097,8.113302
14.079923,8.220075
22.579653,8.162455
20.549091,8.522645
12.445559,8.295376
9.81845,8.05552
7.008069,7.979829
6.241188,7.650277
1.343348,7.9544687
1.824557,7.895134
2.7019,7.8387966
1.060987,7.835715
0.982282,7.805981
0.7118,7.7800617
4.204449,7.8127804
7.211273,7.7717323
6.895871,7.7443
4.228671,7.751212
3.456844,7.7640553
4.122576,7.8227224
4.631527,7.8151007
4.796996,7.8755255
3.162152,7.878501
2.85144,7.884207
1.91544,7.893594
3.814097,7.9776583
4.95852,7.994616
5.322897,7.9765787
5.30226,7.9881077
4.997259,8.00782
3.29278,8.030544
2.987054,8.026209
1.460822,8.020282
1.566121,8.030448
1.526226,8.058935
1.681781,8.048277
9.475216,8.031951
55.283585,8.01914
163.56616,140.46582
196.97754,238.5629
219.18726,224.44046
188.51468,220.63962
173.46086,208.46632
205.60094,202.53821
202.43489,219.10587
219.94327,205.2397
200.3104,193.32959
130.8842,132.4437
115.21863,100.96313
107.57605,84.351685
93.3799,69.15415
65.32629,41.61026
56.700787,11.526951
40.546333,7.537404
3.453611,6.745013
5.998936,6.41021
2.392411,4.3852572
2.666666,3.5045998
2.386495,3.234135
1.966235,4.501953
11.995869,7.35593
67.63628,37.8082
160.18723,152.07913
208.95546,207.08661
225.95413,204.05981
213.77806,200.87872
220.45467,213.48
227.85486,231.17044
236.82198,231.8476
237.46724,230.03198
220.70613,214.61539
167.35382,152.97945
146.533,124.46672
142.48557,106.480255
85.56282,90.95459
40.386215,49.00098
17.5462,13.764931
7.558416,8.506933
6.785137,7.671487
5.3666,6.889246
5.267684,4.971932
4.232163,4.1003995
2.710056,4.4765
5.853996,4.9428105
16.738062,9.031797
80.015144,46.075375
186.78268,175.91745
235.56638,234.78587
233.47101,232.6246
222.49294,221.56552
232.233,233.25412
239.57823,251.55687
237.13527,250.66006
239.84508,239.77075
216.99559,224.26147
148.74028,154.13753
111.46867,121.59298
82.95691,93.49643
69.45442,67.290504
33.905422,31.236374
9.39575,9.032221
9.888463,7.29923
6.228018,6.807359
5.008592,6.6933618
3.980971,4.743106
3.752441,4.0333886
4.598343,4.0853815
3.039955,5.597514
15.639031,12.93475
67.37592,48.900223
165.3733,168.10742
208.16933,220.43266
228.04756,211.01468
221.37262,213.34528
240.86562,229.41525
242.58376,253.96866
